web-scraper-order,web-scraper-start-url,single,single-href,Title,Ratings,Price,Offers,Box,picture1-src,picture2-src,About
1700214666-11,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers Core 2 Duo Series Core 2 Duo (4 GB DDR...,https://www.flipkart.com/tech-assemblers-core-2-duo-series-4-gb-ddr3-500-gb-windows-10-pro-1-gb-15-6-inch-screen-1-gb-free-dos-core-duo-4-ram-15-6-display/p/itm28d350bf1a089?pid=AIOGHSKDSMQMVJ5J&lid=LSTAIOGHSKDSMQMVJ5JSTXTUU&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_470&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGHSKDSMQMVJ5J.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,TECH- Assemblers Core 2 Duo Series Core 2 Duo (4 GB DDR3/500 GB/Windows 10 Pro/1 GB/15.6 Inch Screen/1 GB|Free DOS|Core 2 Duo|4 GB Ram|15.6 inch Display)  (Multicolor),,"11,999",50% off,Core2Duo Series Desktop Computer Set,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/k/j/h/1-gb-free-dos-core-2-duo-4-gb-ram-15-6-inch-display-tech-original-imaghskdgwd8bpeq.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/k/j/h/1-gb-free-dos-core-2-duo-4-gb-ram-15-6-inch-display-tech-original-imaghskdgwd8bpeq.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.6 inch Display</li></ul></div>"
1700214670-12,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers PRO Core i5 (8 GB DDR3/500 GB/Windows ...,https://www.flipkart.com/tech-assemblers-pro-core-i5-8-gb-ddr3-500-gb-windows-7-ultimate-2-gb-18-5-inch-screen-i5-8gb-cache/p/itm08e8986c2f822?pid=AIOG4R2QZJWWWN5A&lid=LSTAIOG4R2QZJWWWN5AGL7NBT&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_469&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOG4R2QZJWWWN5A.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,TECH- Assemblers PRO Core i5 (8 GB DDR3/500 GB/Windows 7 Ultimate/2 GB/18.5 Inch Screen/I5 8GB CACHE)  (Black),,"19,999",33% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/kqttg280/allinone-desktop/k/n/v/i5-8gb-cache-tech-assemblers-original-imag4r2qwbxxwbas.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kqttg280/allinone-desktop/k/n/v/i5-8gb-cache-tech-assemblers-original-imag4r2qwbxxwbas.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 7 Ultimate</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214673-13,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,ZOONIS W Series Core i5 (4 GB DDR3/500 GB/Windows 10 Pr...,https://www.flipkart.com/zoonis-w-series-core-i5-4-gb-ddr3-500-gb-windows-10-pro-4-gb-18-5-inch-screen-i5-2nd-500gb-4gb-wifi-win-10-ms-office/p/itmc0ff79b349902?pid=AIOGFQ73Y6GRF6SZ&lid=LSTAIOGFQ73Y6GRF6SZKAKHPC&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_468&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGFQ73Y6GRF6SZ.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,ZOONIS W Series Core i5 (4 GB DDR3/500 GB/Windows 10 Pro/4 GB/18.5 Inch Screen/i5 2nd/500gb/4gb/wifi/Win-10 with Ms Office)  (White),,"26,999",22% off,"Cpu,Led,keyboard,Mouse,wifi,Power Cable",https://rukminim2.flixcart.com/image/416/416/kmxsakw0/allinone-desktop/o/a/t/i5-2nd-500gb-4gb-wifi-win-10-with-ms-office-zoonis-original-imagfq73hdszhpfu.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kmxsakw0/allinone-desktop/o/a/t/i5-2nd-500gb-4gb-wifi-win-10-with-ms-office-zoonis-original-imagfq73hdszhpfu.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214677-14,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers Core2Duo Series Core 2 Duo (4 GB DDR3/...,https://www.flipkart.com/tech-assemblers-core2duo-series-core-2-duo-4-gb-ddr3-1-tb-windows-10-pro-1-gb-15-6-inch-screen-1-graphic-free-dos-core-duo-15-6-23-0-4-gb/p/itmdb5fd40a88616?pid=AIOG3X27SHZPWE6C&lid=LSTAIOG3X27SHZPWE6CDGMUWZ&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_467&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOG3X27SHZPWE6C.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,"TECH- Assemblers Core2Duo Series Core 2 Duo (4 GB DDR3/1 TB/Windows 10 Pro/1 GB/15.6 Inch Screen/1 GB graphic|Free DOS|Core 2 Duo|[15.6, 23.0)|4 GB)  (Multicolor)",2.8,"11,999",53% off,Core2Duo Series Desktop Computer Set,https://rukminim2.flixcart.com/image/416/416/kpr8k280/allinone-desktop/i/b/4/1-gb-graphic-free-dos-core-2-duo-15-6-23-0-4-gb-tech-assemblers-original-imag3x27bz2akyyy.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kpr8k280/allinone-desktop/i/b/4/1-gb-graphic-free-dos-core-2-duo-15-6-23-0-4-gb-tech-assemblers-original-imag3x27bz2akyyy.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.6 inch Display</li></ul></div>"
1700214680-15,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,POSYTUDE Billing Machine Core i3 (8 GB DDR3/128 GB SSD/...,https://www.flipkart.com/posytude-billing-machine-core-i3-8-gb-ddr3-128-ssd-free-dos-1-gb-15-4-inch-screen-raze-15-touch-screen-pos-machine-terminal-point-sale/p/itm755534af9f7c5?pid=AIOGH72HY9UDEAHC&lid=LSTAIOGH72HY9UDEAHCY0IVHA&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_466&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGH72HY9UDEAHC.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,"POSYTUDE Billing Machine Core i3 (8 GB DDR3/128 GB SSD/Free DOS/1 GB/15.4 Inch Screen/RAZE 15 TOUCH SCREEN POS MACHINE , BILLING MACHINE, POS TERMINAL, POINT OF SALE)  (Black, 4 kg)",,"50,001",41% off,"POS BILLING MACHINE, ADAPTER, ATTACHED CUSTOMER DISPLAY",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/v/8/raze-15-touch-screen-pos-machine-billing-machine-pos-terminal-original-imagh72hytash8gp.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/x/v/8/raze-15-touch-screen-pos-machine-billing-machine-pos-terminal-original-imagh72hytash8gp.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Free DOS</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">15.4 inch Display</li></ul></div>"
1700214684-16,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,INTECHVISION Intel Core i5 (8 GB DDR3/500 GB/Windows 10...,https://www.flipkart.com/intechvision-intel-core-i5-8-gb-ddr3-500-gb-windows-10-home-512-mb-20-inch-screen-aic-i5-650-500gb-8gb-20-inchled/p/itm8b519b1294a0e?pid=AIOGCQP5CUFJQDDG&lid=LSTAIOGCQP5CUFJQDDGOHISLX&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_465&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGCQP5CUFJQDDG.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,INTECHVISION Intel Core i5 (8 GB DDR3/500 GB/Windows 10 Home/512 MB/20 Inch Screen/AIC-I5-650-500GB-8GB_20-InchLED)  (Black),2.8,"15,900",38% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/l09w8sw0/allinone-desktop/y/0/a/aic-i5-650-8gb-1tb-20-inchled-dzab-original-imagc3njwwkhyss2.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/l09w8sw0/allinone-desktop/y/0/a/aic-i5-650-8gb-1tb-20-inchled-dzab-original-imagc3njwwkhyss2.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">20 inch Display</li></ul></div>"
1700214687-17,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,Assembled 1 Core 2 Duo (4 GB DDR2/500 GB/Windows 7 Home...,https://www.flipkart.com/assembled-1-core-2-duo-4-gb-ddr2-500-gb-windows-7-home-premium-15-1-inch-screen-rts-c2d-4500-15/p/itm356fc5dfeb172?pid=AIOFVSWSR9NXDVD6&lid=LSTAIOFVSWSR9NXDVD6DTU4WX&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_464&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOFVSWSR9NXDVD6.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,Assembled 1 Core 2 Duo (4 GB DDR2/500 GB/Windows 7 Home Premium/15.1 Inch Screen/RTS C2D 4500/15)  (Black),1.5,"10,999",56% off,"15.1 inch LED Monitor, CPU, Keyboard, Mouse, Power Cable, WIFI",https://rukminim2.flixcart.com/image/416/416/khqllzk0-0/allinone-desktop/7/n/a/rts-c2d-4500-15-assembled-original-imafxzhdjvgnpzpb.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/khqllzk0-0/allinone-desktop/7/n/a/rts-c2d-4500-15-assembled-original-imafxzhdjvgnpzpb.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 7 Home Premium</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR2</li><li class=""_21Ahn-"">15.1 inch Display</li></ul></div>"
1700214691-18,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,Assembled i5 Core i5 (4 GB DDR3/2 TB/Windows 11 Home/18...,https://www.flipkart.com/assembled-i5-core-4-gb-ddr3-2-tb-windows-11-home-18-5-inch-screen-core-as/p/itmda83b83a40b4c?pid=AIOGQ4CCY5HAM46A&lid=LSTAIOGQ4CCY5HAM46AX7ZVPO&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_463&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGQ4CCY5HAM46A.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,Assembled i5 Core i5 (4 GB DDR3/2 TB/Windows 11 Home/18.5 Inch Screen/core i5 as)  (Black),,"17,770",60% off,"cpu, led, keyboard, mouse, power cable",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/d/p/a/core-i5-as-assembled-original-imagq4ccf9cehyut.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/d/p/a/core-i5-as-assembled-original-imagq4ccf9cehyut.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 11 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 2 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214694-19,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,Assembled Pro Core 2 Duo (4 GB DDR2/1 TB/Windows 10 Hom...,https://www.flipkart.com/assembled-pro-core-2-duo-4-gb-ddr2-1-tb-windows-10-home-18-5-inch-screen-zeb-893-c2d-4-1tb/p/itmf271007f65c97?pid=AIOFN6YBDSXAU9AZ&lid=LSTAIOFN6YBDSXAU9AZXOCN6C&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_462&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOFN6YBDSXAU9AZ.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,Assembled Pro Core 2 Duo (4 GB DDR2/1 TB/Windows 10 Home/18.5 Inch Screen/ZEB-893-C2D-4-1TB)  (Multicolor),3.3,"12,999",38% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/k48rwcw0/allinone-desktop/p/d/c/assembled-zeb-893-i3-4-1tb-original-imafn2wtfgzrvey6.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/k48rwcw0/allinone-desktop/p/d/c/assembled-zeb-893-i3-4-1tb-original-imafn2wtfgzrvey6.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core 2 Duo</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR2</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214698-20,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,Assembled SD-RAM Core i5 (4 GB DDR3/500 GB/Windows 10 H...,https://www.flipkart.com/assembled-sd-ram-core-i5-4-gb-ddr3-500-gb-windows-10-home-15-6-inch-screen-sd-ram-gb-free-dos-15-6-screen-all-one-desktop-53-black/p/itmeceb94fd2eaac?pid=AIOG53CT4FUXAGGT&lid=LSTAIOG53CT4FUXAGGTDRSLU9&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_461&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOG53CT4FUXAGGT.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,Assembled SD-RAM Core i5 (4 GB DDR3/500 GB/Windows 10 Home/15.6 Inch Screen/SD-RAM Core i5 (4 GB DDR3/500 GB/Free DOS/15.6 Inch Screen/All in one desktop_53) (Black))  (Black),,"18,999",36% off,"1Desktop, 1CPU, 1Mouse, 1keyboard",https://rukminim2.flixcart.com/image/416/416/kr9jafk0/allinone-desktop/m/0/5/sd-ram-core-i5-4-gb-ddr3-500-gb-free-dos-15-6-inch-screen-all-in-original-imag53ctxmmzauzm.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kr9jafk0/allinone-desktop/m/0/5/sd-ram-core-i5-4-gb-ddr3-500-gb-free-dos-15-6-inch-screen-all-in-original-imag53ctxmmzauzm.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Home</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">15.6 inch Display</li></ul></div>"
1700214701-21,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,ZOONIS Z Core i3 (4 GB DDR3/500 GB/Windows 10 Pro/18.5 ...,https://www.flipkart.com/zoonis-z-core-i3-4-gb-ddr3-500-gb-windows-10-pro-18-5-inch-screen-ma9-i3-nd-4gb-500gb-ssd-120gb-wifi-1gb-board-graphics/p/itm0b54e4c3edf9d?pid=AIOGYPETMDD6K6BG&lid=LSTAIOGYPETMDD6K6BGX1GSTY&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_460&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGYPETMDD6K6BG.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,ZOONIS Z Core i3 (4 GB DDR3/500 GB/Windows 10 Pro/18.5 Inch Screen/Ma9/i3 @nd/4gb/500gb/Ssd 120gb/wifi/1GB On Board Graphics)  (Black),,"22,999",23% off,"1 cpu,led,mouse,keyboard",https://rukminim2.flixcart.com/image/416/416/klmmrgw0/allinone-desktop/y/v/u/ma9-i3-nd-4gb-500gb-ssd-120gb-wifi-1gb-on-board-graphics-zoonis-original-imagypetsdpffrbd.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/klmmrgw0/allinone-desktop/y/v/u/ma9-i3-nd-4gb-500gb-ssd-120gb-wifi-1gb-on-board-graphics-zoonis-original-imagypetsdpffrbd.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i3</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 4 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214704-22,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers ACD Pentium Dual Core (8 GB DDR3/500 G...,https://www.flipkart.com/tech-assemblers-acd-pentium-dual-core-8-gb-ddr3-500-gb-windows-10-pro-2-gb-18-5-inch-screen-aszi55008gb/p/itm0d20cc7854e00?pid=AIOG4PF6Q3MZJGRP&lid=LSTAIOG4PF6Q3MZJGRPEYKEMC&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_459&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOG4PF6Q3MZJGRP.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,TECH- Assemblers ACD Pentium Dual Core (8 GB DDR3/500 GB/Windows 10 Pro/2 GB/18.5 Inch Screen/ASZI55008GB)  (Black),3,"21,999",26% off,"10 LED, 10 CPU, 10 KEYBOARD,10 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/kqqykcw0/allinone-desktop/i/h/d/aszi55008gb-tech-assemblers-original-imag4pf6xxzqqhcv.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kqqykcw0/allinone-desktop/i/h/d/aszi55008gb-tech-assemblers-original-imag4pf6xxzqqhcv.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Pentium Dual Core</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214707-23,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,HASONS I7 Desktop Computer Core i7 (10th Gen) (4 GB DDR...,https://www.flipkart.com/hasons-i7-desktop-computer-core-10th-gen-4-gb-ddr4-1-tb-windows-10-pro-21-5-inch-screen-r710hs422-ms-office/p/itm21745f70ec31d?pid=AIOGUEH5KKQVPG4P&lid=LSTAIOGUEH5KKQVPG4PGGZKAF&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_458&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGUEH5KKQVPG4P.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,HASONS I7 Desktop Computer Core i7 (10th Gen) (4 GB DDR4/1 TB/Windows 10 Pro/21.5 Inch Screen/R710Hs422) with MS Office  (Black),,"47,659",27% off,"1 cpu,monitor,keyword,mouse",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/l/i/t/r710hs422-hasons-original-imagugf7p9hsgdc5.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/l/i/t/r710hs422-hasons-original-imagugf7p9hsgdc5.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i7 (10th Gen)</li><li class=""_21Ahn-"">HDD Capacity 1 TB</li><li class=""_21Ahn-"">RAM 4 GB DDR4</li><li class=""_21Ahn-"">21.5 inch Display</li></ul></div>"
1700214711-24,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers PRO Core i5 (8 GB DDR3/500 GB/Windows ...,https://www.flipkart.com/tech-assemblers-pro-core-i5-8-gb-ddr3-500-gb-windows-10-pro-2-gb-18-5-inch-screen-i5-core/p/itm9d854d1f9a3f0?pid=AIOG4R27ZHZUTHEC&lid=LSTAIOG4R27ZHZUTHECRQO0JD&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_457&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOG4R27ZHZUTHEC.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,TECH- Assemblers PRO Core i5 (8 GB DDR3/500 GB/Windows 10 Pro/2 GB/18.5 Inch Screen/I5 CORE)  (Black),,"22,999",23% off,"1 LED, 1 CPU, 1 KEYBOARD,1 MOUSE & POWER CABLE",https://rukminim2.flixcart.com/image/416/416/kqttg280/allinone-desktop/f/r/o/i5-core-tech-assemblers-original-imag4r27zraxjntm.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/kqttg280/allinone-desktop/f/r/o/i5-core-tech-assemblers-original-imag4r27zraxjntm.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">18.5 inch Display</li></ul></div>"
1700214714-25,https://www.flipkart.com/search?q=desktop+computers&otracker=search&otracker1=search&marketplace=FLIPKART&as-show=on&as=off&page=12,TECH- Assemblers Office & Home Core i5 (8 GB DDR3/500 G...,https://www.flipkart.com/tech-assemblers-office-home-core-i5-8-gb-ddr3-500-gb-128-ssd-windows-10-pro-512-mb-19-inch-screen-g1-01-i5-650-8gb-500-120-18-5led-ms/p/itm607cf32e96651?pid=AIOGR29UDZEVFGBH&lid=LSTAIOGR29UDZEVFGBHSFPNP6&marketplace=FLIPKART&q=desktop+computers&store=6bo%2Fnl4%2Figk&srno=s_12_456&otracker=search&otracker1=search&iid=dc8fa9af-4245-46ff-8ab7-0799599cbc83.AIOGR29UDZEVFGBH.SEARCH&ssid=sw01cqmkgw0000001700214625750&qH=dd8c3f9e0ee58493,"TECH- Assemblers Office & Home Core i5 (8 GB DDR3/500 GB/128 GB SSD/Windows 10 Pro/512 MB/19 Inch Screen/G1-01/I5-650-8GB_500-120-18.5LED) with MS Office  (Black, White)",,"15,897",47% off,"1 x Tower PC, 1 x Power Cord, 1 x Warranty Card, Download on Brand website 1 x Wi-Fi Dongle",https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/l/z/g1-01-i5-650-8gb-500-120-18-5led-tech-assemblers-original-imagr29urmqjwyzh.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/allinone-desktop/z/l/z/g1-01-i5-650-8gb-500-120-18-5led-tech-assemblers-original-imagr29urmqjwyzh.jpeg?q=70,"<div class=""_3a9CI2"">Highlights</div><div class=""_2418kt""><ul><li class=""_21Ahn-"">Windows 10 Pro</li><li class=""_21Ahn-"">Intel Core i5</li><li class=""_21Ahn-"">HDD Capacity 500 GB</li><li class=""_21Ahn-"">RAM 8 GB DDR3</li><li class=""_21Ahn-"">19 inch Display</li></ul></div>"
